,kepid_plnt,koi_disposition,max_ephemeris_corr,wst_robstat,tce_cap_stat,tce_hap_stat,koi_fwm_stat_sig,tce_rminmes,tce_max_mult_ev,tce_albedo_stat,Theta1
30,11460018.01,CONFIRMED,0.0,0.00108526800019611,0.13217080599812558,0.01083740610752124,0.0,0.04189044463526283,0.00038169761240272143,0.9924689055921875,0.955
31,11463211.01,FALSE POSITIVE,0.0,0.0010549955617939941,0.13541940018744142,0.01673172171745334,0.0,0.024958593461141106,0.0010299860180883547,0.9918532843768623,0.0
32,11493732.01,FALSE POSITIVE,0.0,0.0011131676168337078,0.1334676663542643,0.008647292288516418,0.156,0.042935275120938664,0.0005499575804036591,0.99230638805052,0.006
33,11507101.01,CONFIRMED,0.0,0.001108671173763959,0.12996485473289596,0.008394397612096961,0.0,0.072638313213723,0.0002070205975785682,0.9927365001249543,0.972
34,10987985.01,CONFIRMED,0.0,0.0010976467621411413,0.12930880974695408,0.008275002460064946,0.16699999999999998,0.08385158324749396,0.0001996868297806076,0.9927126626809435,0.966
35,11018648.02,CONFIRMED,0.0,0.001100545071830678,0.1289458762886598,0.007638337652114017,0.599,0.17850203063737774,6.309540454359084e-05,0.9924708279667045,0.509
36,11138155.01,CANDIDATE,0.0,0.0010958048457029308,0.17398078725398314,0.026342375438711586,0.705,0.003755997676819415,0.005528585855973751,0.9907729867932871,0.1
37,11152159.01,FALSE POSITIVE,0.0,0.0011817519171505985,0.12595009372071228,0.028002099255420347,0.0,0.053803377940691725,0.00027202444851503744,0.9922719775466656,0.006
38,11153539.01,CONFIRMED,0.0,0.0010836969538223424,0.12949859418931584,0.008920851510479878,0.281,0.09444914960220598,0.00016160124019347114,0.9924327649512678,0.9470000000000001
39,11242721.01,FALSE POSITIVE,0.0,0.0012438082489144204,0.16187910028116215,0.021586249876996755,0.518,0.006262657958079199,0.004186839702028681,0.9928310809511909,0.165
