kepid_plnt,fpp_prob,fpp_score,fpp_spec_occrate
9002278.01,1.2e-05,720.0,0.20199999999999999
9002278.02,3.9e-06,3000.0,0.13
9002278.03,0.0027,3.1,0.175
9002278.05,0.015,3.5,0.012
9002278.04,0.0036,3.7,0.141
9053112.01,1.0,0.0013,0.011000000000000001
9162741.01,1.0,4.2,0.217
5893123.01,0.56,49.0,0.21899999999999997
5941160.01,0.073,2.6,0.21899999999999997
5941160.02,0.069,190.0,0.14400000000000002
5966154.01,6.6e-07,89.0,0.204
5966154.02,4.9e-05,4.1,0.217
9266431.01,7.2e-05,310.0,0.217
9458613.01,0.0027,0.94,0.09
9458613.02,0.00022,41.0,0.11900000000000001
9458613.03,6.3e-05,94.0,0.16699999999999998
9458613.04,1.4999999999999999e-05,72.0,0.21
9458613.05,7.9e-07,43.0,0.13699999999999998
5966660.01,1.0,1.1,0.054000000000000006
6020753.01,3.5e-05,5200.0,0.193
6020753.02,0.0029,32.0,0.20600000000000002
6062088.01,1.2e-05,750.0,0.207
6062088.02,2.9999999999999997e-05,2300.0,0.212
6062088.03,0.0047,180.0,0.13699999999999998
9530945.01,0.0019,74.0,0.193
9530945.02,6.2e-05,310.0,0.215
10610039.01,0.17,29.0,0.20800000000000002
4752451.01,1.0,6.6,0.001
6125481.01,1.3000000000000001e-05,1.6,0.08
6267535.01,1.6e-12,4.4,0.185
6347299.01,6.8e-05,180.0,0.21
6347299.02,0.0035,38.0,0.14800000000000002
9578686.01,0.00042,68.0,0.214
9590976.01,9.1e-05,3.1,0.215
9590976.02,0.00084,13.0,0.191
9590976.03,0.0003,640.0,0.141
11284772.01,0.51,0.15,0.187
2441151.01,1.0,0.43,0.07
3970233.01,0.0025,6.5,0.077
4832837.01,1.6e-05,20000.0,0.21600000000000003
4832837.02,0.0032,8.5,0.062
5014753.01,0.34,370.0,0.044000000000000004
6365156.01,0.00011999999999999999,170.0,0.21100000000000002
6425957.01,3.9e-06,8500.0,0.136
6425957.02,6.7e-05,220.0,0.151
2444412.01,0.77,0.81,0.20199999999999999
9597345.01,0.0009400000000000001,34.0,0.196
9597345.02,1.4e-06,1100.0,0.168
9597345.03,0.006999999999999999,8.2,0.20199999999999999
9640976.01,1.0,7.0,0.13
9640985.01,1.0,1.7,0.001
5562784.01,0.0056,3.0,0.1
5608566.01,0.3,1000.0,0.078
5686174.01,1.6e-05,30.0,0.215
6309763.01,0.41,830.0,0.057999999999999996
5903312.01,1.0,3.3,0.21100000000000002
6442340.01,7.099999999999999e-05,97.0,0.168
6442340.02,0.0005099999999999999,84.0,0.114
6442340.03,0.00041,11.0,0.096
6685609.01,1.4000000000000001e-05,1100.0,0.174
6685609.02,1.2e-06,3100.0,0.14800000000000002
6685609.03,5e-08,20.0,0.14400000000000002
9450647.01,4.6e-05,840.0,0.193
9702072.01,0.0071,140.0,0.20800000000000002
9834719.01,0.15,2400.0,0.052000000000000005
9846348.01,0.66,110.0,0.055
9873254.01,2.8000000000000003e-05,210.0,0.198
9873254.02,0.0017,1400.0,0.049
6587002.01,1.8e-05,220.0,0.193
6587002.02,1.4000000000000001e-05,13.0,0.217
6587002.03,0.14,6.1,0.188
6960456.01,1.0,0.14,0.14400000000000002
7368664.01,0.47,280.0,0.062
8374580.01,0.99,16.0,0.001
6707835.01,1.2e-05,350.0,0.207
6805146.01,0.95,32.0,0.001
10318874.01,0.0014,3300.0,0.191
6960445.01,1.0,2.3,0.001
9884104.01,7.6e-06,2600.0,0.195
9884104.02,6.1e-05,250.0,0.14400000000000002
9884104.03,2.9999999999999997e-05,160.0,0.2
9950612.01,7.3e-05,1300.0,0.147
9950612.02,0.00016999999999999999,34.0,0.084
9950612.03,0.0019,45.0,0.11599999999999999
9950612.04,0.0015,1200.0,0.047
9714696.01,0.055999999999999994,290.0,0.20800000000000002
9846086.01,0.99,130.0,0.001
10353968.01,7e-05,18.0,0.191
10384962.01,0.29,400.0,0.012
11773022.01,0.00041,94.0,0.062
11773022.02,0.015,7.4,0.077
11773022.03,0.68,19.0,0.052000000000000005
7033671.01,4.7e-05,900.0,0.19699999999999998
7040629.01,1.5e-06,2000.0,0.185
7040629.02,0.0049,180.0,0.158
7040629.03,0.0019,130.0,0.163
7040629.04,0.0052,47.0,0.136
9963524.01,0.0014,1400.0,0.193
9963524.02,4.9e-05,1400.0,0.201
9963524.03,2.2e-05,280.0,0.205
9963524.04,0.00037999999999999997,3300.0,0.159
5780885.01,1e-07,1500.0,0.05
12417486.01,0.43,0.76,0.022000000000000002
12068975.01,2.2e-05,370.0,0.126
12068975.02,6.5000000000000004e-06,93.0,0.113
12068975.03,4.5e-06,690.0,0.105
12068975.04,0.00023999999999999998,13.0,0.079
7115785.01,5.6999999999999996e-05,760.0,0.21600000000000003
7115785.02,0.013999999999999999,13.0,0.193
7115785.03,1.0,0.034,0.11199999999999999
7124613.01,1.3e-06,880.0,0.17600000000000002
8711794.01,2.4e-05,1900.0,0.188
7277317.01,0.0012,3.6,0.068
9964801.01,0.00037999999999999997,27.0,0.213
9965439.01,3.1e-06,6.8,0.2
3541946.01,2.5e-05,200.0,0.198
3541946.02,8.499999999999999e-05,140.0,0.204
3541946.03,1.8e-05,16000.0,0.147
10264660.01,1.5e-08,270.0,0.077
7385509.01,1.0,7.2,0.2
7447200.01,0.0008,82.0,0.096
7447200.02,0.12,2.7,0.195
7466863.01,0.9,30.0,0.051
7509886.01,1.0,0.00049,0.124
7509886.02,1.0,0.00099,0.122
10002866.01,9.800000000000001e-06,3800.0,0.17600000000000002
10002866.02,2.3e-05,130.0,0.127
10002866.03,0.0007099999999999999,790.0,0.08
10005020.01,7.7e-07,640.0,0.204
4449034.01,0.99,23.0,0.001
4478168.01,9.1e-05,53.0,0.21100000000000002
4478168.02,0.057999999999999996,49.0,0.096
7515212.01,0.00037999999999999997,4.8,0.213
7515212.02,0.00039,11.0,0.09300000000000001
7529266.01,0.0057,9.2,0.07400000000000001
11553706.01,0.35,20.0,0.073
10489525.01,1.0,2.8,0.001
7598128.01,0.83,10.0,0.006
11858979.01,0.83,460.0,0.049
5900390.01,1.0,1.6,0.141
5444334.01,1.0,0.76,0.107
8686373.01,0.23,1.3,0.1
7256914.02,0.56,3.7e-05,0.075
5530112.01,0.0037,190.0,0.1
6226908.01,0.00081,120.0,0.159
5906694.01,0.0069,230.0,0.149
10186945.01,0.016,620.0,0.098
4636565.01,1.0,0.011000000000000001,0.069
9956082.01,0.00022999999999999998,83.0,0.174
9716302.01,1.0,3.8e-05,0.17300000000000001
2708286.01,1.0,1.4,0.213
6755944.01,0.0015,2800.0,0.10099999999999999
10419797.01,1.0,0.066,0.001
7777471.01,1.0,3.0,0.15
10294509.01,1.0,3.2,0.171
3112129.01,0.1,490.0,0.154
3103212.01,0.045,0.083,0.062
9455677.01,0.00026000000000000003,12.0,0.196
8029197.01,0.63,4.6,0.045
12257886.01,1.0,0.0015,0.14800000000000002
10875007.01,0.00032,140.0,0.215
10875007.02,0.0074,51.0,0.21100000000000002
11465651.01,0.65,1.4,0.204
5036480.01,0.0024,2200.0,0.135
6592832.01,1.0,0.37,0.126
8524346.01,1.0,1.5,0.067
3937814.01,9.7e-05,2.8,0.205
3937814.02,0.26,320.0,0.17300000000000001
5551228.02,0.009000000000000001,0.49,0.195
5471271.01,0.98,0.16,0.16
5881120.01,0.22,1.2,0.096
4548098.01,0.35,43.0,0.059000000000000004
5306383.01,0.016,2300.0,0.183
3836558.01,1.0,9.2,0.124
6106282.01,2.6000000000000002e-05,0.37,0.16
6463499.01,0.93,1.7,0.052000000000000005
8254882.01,0.0032,1600.0,0.095
4078311.01,0.002,200.0,0.218
5475735.01,1.0,1.3,0.057
7038096.01,1.0,0.26,0.203
11967788.01,0.0,3.4999999999999993e-68,0.11
11967788.02,2.8999999999999997e-05,130.0,0.087
9899233.01,1.0,0.035,0.11199999999999999
3103227.01,0.00058,1.2,0.16699999999999998
4850961.01,0.0016,68.0,0.19399999999999998
5217574.01,1.0,0.53,0.001
8439323.01,0.3,700.0,0.21899999999999997
7733731.01,0.00061,30.0,0.11
10714072.01,0.0077,0.65,0.11
10992011.01,1.0,0.77,0.114
6276994.01,1.0,0.017,0.10800000000000001
9674564.01,1.0,18.0,0.209
5688683.01,0.034,710.0,0.091
5688683.02,0.75,240.0,0.02
6607644.01,0.001,1200.0,0.035
7610663.01,0.0013,8.1,0.09699999999999999
5565707.01,1.0,15.0,0.19699999999999998
8694309.01,1.0,0.45,0.066
11569475.01,1.0,0.0023,0.053
8222627.01,0.12,1400.0,0.028999999999999998
8951205.01,0.2,210.0,0.153
7838675.01,0.0008699999999999999,4900.0,0.12
8700537.01,0.042,4.0,0.126
9640907.01,1.0,0.73,0.217
9551430.01,1.0,0.2,0.001
3228986.01,1.0,1.1,0.055
7100673.01,0.00021,44.0,0.055
7100673.02,0.00018,180.0,0.035
7100673.03,0.0011,250.0,0.07
7100673.04,0.00027,2.0,0.055
7100673.05,0.099,79.0,0.040999999999999995
2708278.01,1.0,1.1,0.08
3747817.01,0.00054,0.39,0.21
3747817.02,0.076,14.0,0.10099999999999999
10089911.01,0.00013000000000000002,1100.0,0.191
11415243.01,0.0059,7.5,0.175
8264402.01,0.075,3.2,0.09300000000000001
7773179.01,1.0,0.35,0.16
11017094.01,1.0,0.0026,0.033
9899065.01,1.0,1.1,0.124
7907808.01,0.0028,2200.0,0.027999999999999997
5471792.01,0.059000000000000004,0.016,0.11
11444952.01,1.0,2.0,0.001
3444098.01,0.13,7.1,0.09300000000000001
5112567.01,1.0,0.0084,0.14
2708343.01,1.0,0.32,0.085
3348090.01,0.14,19.0,0.153
9282762.01,0.015,0.72,0.125
2708203.01,1.0,0.12,0.165
4150496.01,0.51,78.0,0.214
9655005.01,1.0,3.9e-07,0.136
3955817.01,0.0091,260.0,0.11
5513857.01,1.0,0.24,0.105
10272389.01,1.0,0.049,0.114
4679687.01,1.0,270.0,0.001
10360722.01,0.00072,0.59,0.20199999999999999
9091755.01,1.0,0.00065,0.011000000000000001
9700449.01,0.0015,1.5,0.204
6349881.01,0.00014,5.3,0.19699999999999998
9851970.01,1.0,0.29,0.12
6140059.01,0.051,3.0,0.212
5726910.01,0.044000000000000004,110.0,0.16399999999999998
1718958.01,0.0099,50.0,0.064
6428794.01,2.1e-05,0.12,0.21
3228825.01,1.0,9.2,0.106
4673628.01,1.0,5.1,0.001
9099950.01,1.0,5.2e-06,0.001
9272070.01,0.00045,24.0,0.175
5088400.01,0.00043,140.0,0.217
4669402.01,0.89,0.62,0.086
3757407.01,0.00011999999999999999,17.0,0.21600000000000003
4769931.01,1.0,0.00061,0.129
9220612.01,1.0,0.1,0.111
9086154.01,0.048,0.28,0.20800000000000002
6806695.01,0.00055,7600.0,0.105
11970988.01,0.016,240.0,0.034
10858803.01,1.0,1.4,0.052000000000000005
6129694.01,0.0076,11.0,0.10800000000000001
7601918.01,0.99,120.0,0.09300000000000001
6792908.01,0.00063,250.0,0.21899999999999997
8087812.01,0.0013,7.8,0.114
10534155.01,1.0,47.0,0.005
5308537.01,0.0044,54.0,0.09699999999999999
6350882.01,0.037000000000000005,620.0,0.155
5281113.01,0.012,29.0,0.14400000000000002
7847104.01,0.0012,110.0,0.04
3450040.01,0.001,71.0,0.111
9456281.01,0.068,9200.0,0.076
5129453.01,0.022000000000000002,1400.0,0.12
7918478.01,0.069,150.0,0.098
6026924.01,1.3000000000000001e-05,2.9,0.21600000000000003
6525280.01,0.091,16.0,0.05
4861784.01,0.0029,1.0,0.21
9509343.01,0.0073,8.4,0.105
3244792.01,2.8999999999999997e-05,61.0,0.18100000000000002
6891513.01,1.0,6.0,0.002
1724719.01,0.0001,26.0,0.188
1724719.02,0.017,28.0,0.154
5026326.01,0.069,3.1,0.204
11872139.01,0.00088,240.0,0.079
2708221.01,1.0,0.57,0.001
4571844.01,0.65,55.0,0.051
9836563.01,0.0077,50.0,0.06
9836563.02,0.17,18.0,0.05
9366617.01,0.00033999999999999997,0.56,0.11
6187341.01,1.0,420.0,0.012
10156055.01,0.0044,460.0,0.16699999999999998
11081504.01,0.040999999999999995,57.0,0.107
11081504.02,0.0015,120.0,0.07
4548011.01,0.0007700000000000001,22.0,0.048
4548011.02,0.037000000000000005,15.0,0.047
4548011.03,0.0061,1.7,0.012
8459663.01,0.00099,1.2,0.174
3866536.01,0.26,1.1,0.14300000000000002
4678919.01,1.0,5.8,0.139
6364067.01,0.77,0.052000000000000005,0.129
5868793.01,0.0082,550.0,0.14300000000000002
10063208.01,0.012,8.5,0.046
7191646.01,0.16,5.4,0.20600000000000002
10669994.01,0.00099,500.0,0.11199999999999999
7801070.01,0.1,41.0,0.198
4172805.01,0.038,1.8,0.174
5126182.01,0.25,82.0,0.175
9183378.01,0.006,19.0,0.174
1724513.01,0.046,570.0,0.14800000000000002
7596240.01,0.0013,95.0,0.171
7661893.01,0.026000000000000002,0.73,0.023
12107008.01,0.98,0.5,0.057999999999999996
7427764.01,0.0007099999999999999,850.0,0.113
9899630.01,1.0,0.2,0.07
11124436.01,0.005,2.4,0.10800000000000001
5780855.01,0.00035,190.0,0.132
9491832.01,0.0047,10.0,0.162
7816665.01,0.07,46.0,0.16899999999999998
9872831.01,0.00062,160.0,0.091
8507475.01,0.0075,1200.0,0.193
8773015.01,0.00093,17.0,0.177
8773015.02,0.00072,32.0,0.11199999999999999
4773392.01,0.09699999999999999,0.52,0.091
5471489.01,1.0,0.00079,0.218
5471489.02,1.0,58.0,0.001
9936080.01,0.0013,50.0,0.091
11509504.01,1.3000000000000001e-05,660.0,0.121
11611275.01,0.0005,34.0,0.14300000000000002
6290935.01,0.0057,86.0,0.13
11612280.01,0.0023,19.0,0.126
8149484.01,1.0,0.004,0.111
11444514.01,0.0016,1.9,0.196
9349757.02,0.07200000000000001,45.0,0.159
9349757.01,0.0044,6.4,0.21
9702006.01,0.0043,300.0,0.10099999999999999
8492101.01,0.00059,0.36,0.053
6343576.01,0.97,1.2,0.051
10794974.01,0.55,13.0,0.096
7259249.01,0.084,3500.0,0.152
9640924.01,0.03,180.0,0.14300000000000002
3558849.01,0.76,1.1,0.106
11037128.01,0.035,800.0,0.182
10991114.01,0.019,130.0,0.11699999999999999
2570773.01,1.0,0.88,0.001
4945764.01,5.1e-05,12.0,0.21899999999999997
11718389.01,0.00061,0.46,0.1
10329196.01,0.0001,1.6,0.10099999999999999
9593773.01,1.0,0.084,0.17300000000000001
9285568.01,0.00035,1700.0,0.135
9514372.01,0.001,13.0,0.198
9777757.01,1.0,0.7,0.13
7103919.01,0.018000000000000002,86.0,0.096
10722485.01,0.03,19.0,0.049
8128067.01,1.0,0.013999999999999999,0.001
9851360.01,0.95,0.32,0.099
6937529.01,0.00073,360.0,0.11900000000000001
9490653.01,0.34,11.0,0.16699999999999998
3328027.01,0.95,0.3,0.162
9640931.01,0.98,0.79,0.124
5097454.01,1.0,9.100000000000001e-11,0.057999999999999996
12737015.01,0.24,0.78,0.188
5177859.01,0.0019,360.0,0.102
10342248.01,1.0,0.23,0.20800000000000002
9777290.01,1.0,0.98,0.198
6289344.01,0.085,5.2,0.126
9883606.01,0.0012,380.0,0.098
9883606.02,0.012,14.0,0.059000000000000004
5860968.01,0.008,2.1,0.166
3645438.01,0.001,87.0,0.17300000000000001
3645438.03,0.028999999999999998,63.0,0.168
3645438.02,0.0015,1.1,0.184
8480582.01,0.018000000000000002,39.0,0.171
5197233.01,0.00011999999999999999,52.0,0.203
10936786.01,1.0,21.0,0.032
9899315.01,0.99,0.17,0.102
8741470.01,0.17,310.0,0.15
10525049.01,0.4,25.0,0.042
5095082.01,0.012,0.098,0.06
2997459.01,0.015,54.0,0.218
8330207.01,0.23,3100.0,0.21600000000000003
10858737.01,0.59,1.7,0.114
6752002.01,0.012,170.0,0.096
9406892.01,1.0,0.099,0.121
10407482.01,0.00035,3.0,0.10400000000000001
7901016.01,0.00015,1.6,0.1
9910942.01,0.0008900000000000001,46.0,0.124
6359926.01,0.027000000000000003,1.9,0.16
3124598.01,0.087,130.0,0.158
6879171.01,1.0,0.021,0.114
9897364.01,0.19,0.21,0.107
12505503.01,0.0072,6.5,0.07
3548639.01,1.0,24.0,0.21
10526887.01,0.0003,2700.0,0.10099999999999999
12456063.01,0.0007599999999999999,8.7,0.07
5096053.01,0.045,450.0,0.14400000000000002
5802637.01,0.03,160.0,0.165
9828127.01,0.00029,12.0,0.147
9828127.02,0.0015,8.6,0.129
9092496.01,0.69,2.2,0.051
5644412.01,0.0007599999999999999,220.0,0.111
9959545.01,1.0,0.15,0.054000000000000006
9641144.01,0.027000000000000003,88.0,0.086
8572168.01,0.017,67.0,0.068
12509829.01,1.0,6.2,0.155
7368137.01,0.18,0.44,0.034
10140274.01,0.00056,630.0,0.105
10730070.01,0.0011,14.0,0.124
8345384.01,0.11,27.0,0.113
2831055.01,0.0012,210.0,0.08
7703882.01,0.009000000000000001,310.0,0.215
9072639.01,0.00067,480.0,0.067
5340878.01,0.00061,730.0,0.055
8890924.01,0.38,1.4,0.099
8890924.02,1.0,0.0038,0.001
8573193.01,0.0013,57.0,0.132
9240664.01,1.0,320.0,0.001
6528141.01,1.0,0.17,0.095
10745365.01,1.0,4.2000000000000005e-52,0.168
10736179.01,1.0,0.62,0.083
10593535.01,0.0006900000000000001,23.0,0.134
9302543.01,1.0,3.9e-07,0.09300000000000001
9716028.01,0.048,35.0,0.126
6223324.01,0.0054,910.0,0.185
9701962.01,0.0011,6.2,0.125
12004971.01,0.97,2.6,0.063
3644602.01,1.0,0.013999999999999999,0.08
10467714.01,0.033,79.0,0.198
7778427.01,0.019,130.0,0.057999999999999996
6525106.01,0.039,8.7,0.092
5977470.01,0.016,5.9,0.177
11769689.01,0.0054,6.0,0.14
6153407.01,0.2,310.0,0.134
5955621.01,0.061,32.0,0.105
11519187.01,0.82,130.0,0.063
9457948.01,0.0012,3.4,0.13
9898017.01,8.4e-05,230.0,0.11900000000000001
6278762.02,0.66,2.8,0.001
6278762.05,0.58,1.4,0.022000000000000002
6369131.01,0.03,12.0,0.11199999999999999
10399321.01,0.013000000000000001,0.39,0.063
3539231.01,0.14,0.54,0.19899999999999998
6311891.01,0.022000000000000002,25.0,0.11599999999999999
7834045.01,0.078,0.44,0.11699999999999999
10663738.01,0.0024,50.0,0.17800000000000002
7891294.01,0.00029,73.0,0.10300000000000001
4556468.01,0.012,2.9,0.209
7747457.01,0.00025,120.0,0.217
9602421.01,0.99,0.9,0.037000000000000005
6070337.01,1.0,20.0,0.001
5954001.01,0.0063,2.5,0.07
8196226.01,0.38,220.0,0.139
9002538.01,0.0054,1.6,0.021
9002538.02,0.83,86.0,0.055
10026502.01,0.00032,4.9,0.177
5552562.01,0.00033999999999999997,59.0,0.209
9579208.01,1.0,0.57,0.105
9873759.01,0.012,21.0,0.078
4680772.01,0.17,45.0,0.13
9278216.01,0.47,11.0,0.142
12645057.01,0.00039,160.0,0.133
4844367.01,0.07200000000000001,40.0,0.21600000000000003
10937749.01,0.012,31.0,0.146
8332521.01,1.0,0.52,0.001
10407086.01,1.0,0.6,0.001
4060229.01,0.0032,38.0,0.217
6761777.01,0.0075,1.4,0.218
9412623.01,0.0043,160.0,0.14
7778621.01,0.11,27.0,0.046
8109107.01,0.0016,81.0,0.141
6520753.01,0.0011,110.0,0.14300000000000002
6520753.02,0.021,5.4,0.146
6929285.01,0.00011,5.8,0.096
12255382.01,1.0,0.57,0.001
6522745.01,0.015,24.0,0.188
1721157.01,0.0062,110.0,0.111
9947653.01,0.2,0.096,0.07
9947653.02,0.0023,0.29,0.036000000000000004
6264750.01,0.0008699999999999999,2.0,0.154
11290515.01,0.0023,16.0,0.059000000000000004
8493354.01,0.00047999999999999996,22.0,0.151
5457326.01,0.0082,710.0,0.095
9652655.01,0.93,0.7,0.161
8628761.01,0.021,23.0,0.08800000000000001
10473272.01,0.55,9.1,0.19699999999999998
4750669.01,0.36,210.0,0.155
3109937.01,0.0042,4.8,0.175
11350118.01,0.35,27.0,0.122
11671579.01,0.012,1.2,0.067
9216775.01,0.00039,54.0,0.10300000000000001
2572029.01,0.0087,27.0,0.069
4450844.01,0.17,0.53,0.094
3240406.01,1.0,0.53,0.034
11181260.01,7.8e-05,22.0,0.141
2558163.01,0.038,7.3,0.139
8752940.01,0.36,380.0,0.20600000000000002
9083470.01,0.53,0.89,0.111
9849884.01,0.27,160.0,0.171
9009036.01,1.8e-05,17.0,0.113
11506654.01,0.015,2.6,0.21100000000000002
8806985.01,0.003,5.3,0.127
6527078.01,0.3,4.4,0.008
6527078.02,0.078,2.2,0.017
2857607.01,0.027000000000000003,4.2,0.126
5962262.01,0.028999999999999998,130.0,0.07400000000000001
8429668.01,0.0051,72.0,0.131
7429240.01,0.0037,7.9,0.217
10120548.01,0.087,11.0,0.16899999999999998
4474462.01,0.00049,2.4,0.105
9031703.01,0.0036,1.8,0.065
9577855.01,0.00011999999999999999,160.0,0.10800000000000001
12204137.01,0.031,130.0,0.18100000000000002
7457278.01,1.0,8e-06,0.145
3557560.01,0.0037,18.0,0.12
12109267.01,0.003,3.6,0.184
8700895.01,0.51,2.6,0.09
5003670.01,0.006999999999999999,11.0,0.16699999999999998
5003670.03,0.0008900000000000001,61.0,0.113
5200084.01,1.0,12.0,0.021
8652577.01,0.24,0.68,0.08800000000000001
9947389.01,0.99,1.1,0.044000000000000004
11912987.01,0.032,16.0,0.085
3765917.01,0.006,0.55,0.152
3765917.02,0.0067,28.0,0.18100000000000002
7833305.01,1.0,120.0,0.001
12647577.01,0.14,5.4,0.114
11153476.01,0.0015,88.0,0.166
5985713.01,0.32,54.0,0.111
11357664.01,0.45,280.0,0.125
7272132.01,0.034,4.4,0.196
2696703.01,0.97,330.0,0.001
7699298.01,0.98,0.79,0.03
8430053.01,0.011000000000000001,110.0,0.183
12458605.01,0.1,0.81,0.086
5352640.01,0.31,650.0,0.13699999999999998
3547760.01,0.054000000000000006,32.0,0.10099999999999999
5991765.01,0.071,260.0,0.18100000000000002
3962872.01,0.013000000000000001,15.0,0.134
11912911.01,0.13,0.11,0.09699999999999999
4587135.01,0.013000000000000001,12.0,0.21899999999999997
7133294.01,0.00049,2.5,0.102
4381429.01,0.0088,30.0,0.16899999999999998
11912916.01,0.22,0.99,0.133
5511659.01,0.013999999999999999,61.0,0.207
5511659.02,0.0077,20.0,0.187
9752973.01,0.0082,520.0,0.128
8044600.01,0.0016,78.0,0.204
7583650.01,0.027999999999999997,86.0,0.14
5819801.01,1.0,2.9,0.092
3732894.01,0.031,60.0,0.07200000000000001
6276791.01,0.0073,190.0,0.134
6276791.02,0.004,6.0,0.17600000000000002
8636600.01,0.045,72.0,0.111
10220950.01,0.73,0.78,0.12300000000000001
9447166.01,0.0023,8.9,0.127
9643043.01,1.0,1.5,0.001
8151055.01,0.024,28.0,0.195
7177555.01,1.0,110.0,0.001
8349399.01,0.035,4.8,0.14
6043562.01,0.021,25.0,0.16899999999999998
10615440.01,0.0082,120.0,0.16
4919550.01,0.028999999999999998,30.0,0.094
5556726.01,1.0,2.4,0.055
7889486.02,0.0067,3.7,0.152
7889486.01,0.33,44.0,0.21899999999999997
8301878.01,0.16,92.0,0.124
8233802.01,0.02,28.0,0.21100000000000002
7510820.01,0.0004,9.4,0.201
6665860.01,0.00075,58.0,0.121
7983117.01,2.6000000000000002e-05,18.0,0.162
7983117.02,0.0072,13.0,0.12
5769810.01,0.013000000000000001,40.0,0.161
5769810.02,0.0094,57.0,0.191
12071754.01,0.026000000000000002,120.0,0.094
10384298.01,0.25,140.0,0.022000000000000002
9307105.01,1.0,0.88,0.001
6880517.01,0.0005200000000000001,3.9,0.099
6615511.01,0.003,23.0,0.20600000000000002
6131130.01,0.0047,230.0,0.141
3632089.01,4.9000000000000005e-06,11.0,0.18100000000000002
3632089.02,0.0082,16.0,0.10099999999999999
9959494.01,1.0,0.39,0.068
4277304.01,0.026000000000000002,15.0,0.13
8626325.01,0.0062,0.17,0.043
8975368.01,1.0,5.4,0.057
10489539.01,0.69,0.019,0.125
9569711.01,0.037000000000000005,210.0,0.11900000000000001
5563300.01,0.001,51.0,0.051
12253769.01,0.47,12.0,0.12
8054719.01,0.057,14.0,0.12300000000000001
10338279.01,0.94,170.0,0.204
10057494.01,0.00073,71.0,0.075
7902003.01,0.059000000000000004,44.0,0.11800000000000001
6587796.01,0.00029,94.0,0.218
5305240.01,0.44,2700.0,0.08900000000000001
11905409.01,0.0014,130.0,0.21600000000000003
9571186.01,0.99,52.0,0.004
9838060.01,0.086,29.0,0.053
8554701.01,0.00072,98.0,0.16399999999999998
9031209.01,2.9999999999999997e-05,120.0,0.166
3758922.01,0.027000000000000003,15.0,0.132
9782748.01,0.011000000000000001,7.6,0.19699999999999998
6206559.01,1.0,0.5,0.063
9532117.01,0.21,82.0,0.129
6928906.01,1.0,0.033,0.095
9821151.01,1.0,12.0,0.163
8073705.01,0.0035,21.0,0.098
4271474.01,0.013999999999999999,19.0,0.2
5130983.01,1.0,3.5,0.001
6425597.01,0.18,44.0,0.203
9885417.01,0.00021,22000.0,0.051
3336476.01,0.0073,1.9,0.054000000000000006
10917433.01,0.022000000000000002,22.0,0.016
9083564.01,1.0,0.019,0.125
7335713.01,1.0,2.1,0.057999999999999996
8331612.01,0.028999999999999998,29.0,0.12
8331612.02,0.031,66.0,0.096
5965819.01,2.5e-08,0.069,0.19699999999999998
5965819.02,1.2e-05,20.0,0.185
5965819.03,0.0025,1.1,0.11800000000000001
10155029.01,0.043,230.0,0.032
2707985.01,1.0,0.039,0.114
8183288.01,0.00018999999999999998,12.0,0.145
6859801.01,1.0,67.0,0.01
7767733.01,0.99,690.0,0.001
5193659.01,0.09,25.0,0.152
6358937.01,0.032,2.7,0.069
10191036.01,1.0,0.052000000000000005,0.03
4366323.01,0.01,22.0,0.21899999999999997
2853029.01,0.005,6.9,0.209
12156174.01,0.0033,8.6,0.193
4634135.01,0.85,5.0,0.068
6955671.01,0.54,4.9,0.21600000000000003
4736644.01,0.0082,34.0,0.10300000000000001
5876805.01,0.81,0.71,0.004
5818068.01,1.0,93.0,0.001
8278073.01,0.076,3.5,0.066
12055539.01,9.4e-05,260.0,0.171
12056139.01,0.001,21.0,0.179
11853130.01,0.62,20.0,0.062
9345933.01,5.9999999999999995e-05,22.0,0.14400000000000002
10030778.01,1.0,3.0,0.001
9021075.01,0.13,120.0,0.129
4473613.01,0.0039,12.0,0.141
9850966.01,0.51,0.25,0.14800000000000002
8826007.01,0.0013,33.0,0.16899999999999998
8620402.01,0.019,110.0,0.188
8379021.01,1.0,120.0,0.001
7266212.01,0.0011,52.0,0.105
4270799.01,0.07400000000000001,11.0,0.21899999999999997
8811490.01,0.0083,1.2,0.121
6522824.01,0.75,3.9,0.127
9935642.01,1.0,84.0,0.053
6612327.01,1.0,1.8,0.011000000000000001
7285757.01,0.046,6.3,0.19399999999999998
7285757.02,0.0055,140.0,0.125
5211922.01,0.0044,26.0,0.099
5280587.01,0.0005099999999999999,87.0,0.141
4138008.01,0.68,4.5,0.153
4262040.01,0.078,0.15,0.081
6468904.01,1.0,46.0,0.001
5303346.01,1.0,1.1,0.001
3858879.01,1.0,0.034,0.001
3120904.01,0.0012,17.0,0.2
3342467.01,1.0,0.023,0.17300000000000001
11757451.01,0.0017,3.4,0.217
8047428.01,0.0015,2.2,0.214
11513486.01,0.065,37.0,0.218
9969287.01,0.00088,45.0,0.217
11189311.01,0.00074,6.6,0.11
10747501.01,0.00047999999999999996,220.0,0.154
10586744.01,0.022000000000000002,0.47,0.08800000000000001
10031918.01,0.82,2.7,0.083
3544640.01,0.0011,1.6,0.19
10653179.01,0.002,18.0,0.19699999999999998
12066569.01,0.00015,3.4,0.218
6497146.01,0.12,8.2,0.106
