kepid_plnt,koi_disposition,max_ephemeris_corr,wst_robstat,tce_cap_stat,tce_hap_stat,koi_fwm_stat_sig,tce_rminmes,tce_max_mult_ev,tce_albedo_stat,tce_period,tce_prad,tce_model_snr
6962977.05,CONFIRMED,0.9547032697824074,1.7009999999999998,12.04,4.056,0.0,0.1582,13.41,0.4438,2.5808,1.368,13.92
11176127.01,CONFIRMED,0.9568139619312237,2.105,20.47,4.499,0.214,0.08358,32.21,1.195,10.4755,2.199,37.1
11176127.02,CONFIRMED,0.945905302926922,2.815,14.96,-0.3085,0.7709999999999999,0.1557,21.89,1.246,77.47399999999999,2.6239999999999997,23.65
11176127.03,CONFIRMED,0.9527288741779147,2.738,11.92,4.492,0.265,0.168,16.82,1.4240000000000002,22.9288,2.186,19.2
11075279.01,CANDIDATE,0.0,2.823,91.7,16.33,0.897,0.01755,180.6,3.08,345.159,7.7589999999999995,174.1
11014932.01,CONFIRMED,0.9550063020928026,2.039,18.56,5.006,0.165,0.09001,28.99,1.788,6.88595,2.55,31.37
11014932.02,CONFIRMED,0.9534625892456162,3.1069999999999998,10.41,3.286,0.008,0.2541,14.51,0.971,15.0549,1.764,14.1
11014932.03,CONFIRMED,0.9546817914020654,1.268,10.6,3.2260000000000004,0.0,0.2668,14.14,0.6148,2.9272099999999996,1.4609999999999999,15.53
11014932.04,CONFIRMED,0.9607689228305321,2.478,6.694,2.303,0.2,0.2962,11.14,0.9026,38.2854,2.0180000000000002,12.06
6607447.01,CANDIDATE,0.0,2.15,80.55,6.398,0.009000000000000001,0.02556,149.5,1.9480000000000002,99.6442,8.291,148.6
6677256.01,FALSE POSITIVE,0.0,7.367000000000001,-115.3,280.8,,0.1116,26.69,1.587,3.12581,2.149,30.98
8030148.01,CONFIRMED,0.0,1.921,101.2,16.22,0.0,0.01676,178.7,0.4237,5.66067,3.51,182.9
6692833.01,FALSE POSITIVE,0.0,2.408,11.06,8.38,0.0,0.1504,24.56,1.8419999999999999,10.8049,2.309,26.15
6693640.01,CONFIRMED,0.0,3.8960000000000004,22.32,4.018,0.414,0.0802,36.91,2.005,13.7193,2.146,40.46
10973814.01,CONFIRMED,0.9534625892455864,2.759,17.73,3.553,0.649,0.129,27.3,2.211,44.852,3.5410000000000004,30.34
10973814.02,CONFIRMED,0.9580230786249823,3.312,14.73,3.9389999999999996,0.0,0.1213,23.74,2.0709999999999997,20.3423,2.989,27.55
6541920.05,CONFIRMED,0.9682458365518569,2.8819999999999997,28.9,10.45,0.032,0.07952999999999999,40.46,2.6639999999999997,46.68600000000001,2.975,43.4
6541920.06,CONFIRMED,0.9537935951882791,2.931,24.96,3.378,0.005,0.06554,40.98,2.713,10.304,2.209,44.04
6541920.01,CONFIRMED,0.9555330859059243,2.573,61.79,14.21,0.001,0.04181,102.3,2.269,31.9955,4.3660000000000005,103.5
6541920.02,CONFIRMED,0.9551338658818557,1.137,57.86,12.26,0.0,0.0294,94.95,1.0070000000000001,13.0249,3.2260000000000004,96.83
6541920.03,CONFIRMED,0.9531770786570237,3.089,59.84,10.49,0.0,0.03383,93.96,2.682,22.6872,3.484,99.09
6541920.04,CONFIRMED,0.9607689228305281,4.927,41.78,12.46,0.005,0.06903,57.48,3.2289999999999996,118.37899999999999,3.554,61.56
10586208.01,CONFIRMED,0.0,2.468,24.33,1.232,0.05,0.07677,38.17,1.65,23.5845,3.1069999999999998,41.73
7174351.01,FALSE POSITIVE,0.0,2.0780000000000003,-5.73,28.32,0.0,0.1912,14.38,0.6216,1.4870700000000001,1.58,15.39
6932987.01,CONFIRMED,0.9534625892455795,3.239,25.77,8.672,0.018000000000000002,0.06306,38.62,1.942,19.254,3.245,41.79
6932987.02,CONFIRMED,0.944911182523066,2.985,16.9,4.527,0.11900000000000001,0.195,22.05,2.0580000000000003,54.1562,3.802,24.5
11288505.01,CONFIRMED,0.0,3.0469999999999997,7.45,4.583,0.031,0.1244,19.6,1.083,19.8078,2.366,21.15
11493431.01,CONFIRMED,0.0,2.3369999999999997,14.85,6.518,0.0,0.1456,18.24,0.99,2.34325,1.4369999999999998,20.62
6441738.01,CANDIDATE,0.0,2.039,17.37,-0.3474,0.0,0.1496,22.91,1.375,19.0373,6.829,24.59
8801343.01,FALSE POSITIVE,0.0,33.06,1526.0,477.9,0.0,0.006370000000000001,3951.0,-10.55,2.7398700000000002,34.22,3650.0
8488878.01,FALSE POSITIVE,0.0,28.12,-691.1,1210.0,0.0,0.006111999999999999,1287.0,2.301,5.801880000000001,17.9,618.5
8620565.01,FALSE POSITIVE,0.0,7.4639999999999995,-2.0869999999999997,201.5,0.0,0.022180000000000002,417.6,-1.2670000000000001,0.782086,6.232,57.03
8616873.01,FALSE POSITIVE,0.0,25.89,-3.364,-0.3323,0.0,0.2919,333.0,-2.741,1.15216,9.399,582.3
10854768.01,CONFIRMED,0.0,2.485,24.2,7.917000000000001,0.001,0.07699,36.0,1.8,10.1172,3.628,37.94
10964440.01,CONFIRMED,0.0,2.378,15.43,3.48,0.741,0.1198,27.23,1.5819999999999999,19.1294,4.294,29.04
10713616.01,CANDIDATE,0.0,3.555,24.32,4.631,0.24100000000000002,0.07063,46.45,1.8030000000000002,83.5781,7.104,47.61
10963242.01,CONFIRMED,0.0,1.545,16.07,0.134,0.391,0.109,22.47,1.117,6.147,2.354,23.9
8191672.01,CONFIRMED,0.0,5.466,1196.0,216.9,0.0,0.001402,2269.0,-40.73,3.54846,14.91,2178.0
6851425.01,CONFIRMED,0.0,2.818,53.18,5.172000000000001,0.001,0.03142,87.54,2.512,11.1199,2.1919999999999997,90.99
6934291.01,CONFIRMED,0.0,0.1219,33.96,9.184,0.297,0.08886000000000001,36.96,-5.441,0.567855,1.777,47.16
7357531.01,FALSE POSITIVE,0.0,3.675,51.0,14.99,0.0,0.043269999999999996,91.49,1.195,251.06,15.79,105.0
6185711.01,FALSE POSITIVE,0.0,2.948,-72.89,151.4,0.0,0.04493,51.79,0.8769,11.7022,3.194,43.41
11037335.01,CONFIRMED,0.957427107756345,1.27,25.56,5.125,0.312,0.08224,46.19,1.2329999999999999,40.715,2.374,48.01
11037335.02,CONFIRMED,0.9568139619312273,2.588,17.87,3.167,0.011000000000000001,0.1213,28.36,1.874,10.4464,2.1069999999999998,31.33
11389771.01,CONFIRMED,0.9550718099505501,1.265,15.78,1.054,0.08,0.09782,21.96,0.9051,2.5085599999999997,1.53,24.93
11389771.02,CONFIRMED,0.9525793444156704,3.325,17.79,-2.398,0.024,0.11699999999999999,20.44,1.122,13.7513,1.857,21.58
11389771.03,CONFIRMED,0.9553676113032206,2.773,6.209,4.609,0.537,0.1969,15.08,1.125,5.41905,1.5519999999999998,16.39
8462258.01,FALSE POSITIVE,0.0,0.7694,-22.32,198.0,0.0,0.03369,122.5,-0.3905,3.61153,4.725,88.15
10925104.01,CONFIRMED,0.951583843401969,2.443,75.76,16.36,0.0,0.01656,137.9,2.384,11.7761,2.367,133.9
10925104.02,CONFIRMED,0.9557790087219704,2.185,40.85,6.197,0.0,0.04388,59.49,2.204,8.04134,1.665,66.55
10925104.03,CONFIRMED,0.9536286832437785,3.306,27.92,6.274,0.0,0.06534,42.2,3.3539999999999996,5.18856,1.298,46.9
8494263.01,FALSE POSITIVE,0.0,3.46,18.08,5.109,0.0,0.01785,173.9,2.367,78.9257,11.83,165.4
8848271.01,FALSE POSITIVE,0.0,65.6,97.78,55.21,0.0,0.05264,244.2,1.8230000000000002,9.99163,12.05,219.6
10585852.01,CONFIRMED,0.0,2.8710000000000004,15.4,0.5835,0.001,0.1026,22.16,1.7180000000000002,8.57508,5.082,23.53
10928043.01,CANDIDATE,0.0,1.4280000000000002,14.31,1.031,0.0,0.07487,29.79,1.112,6.8464,1.886,32.7
10794087.01,CANDIDATE,0.0,3.0839999999999996,10.65,0.6685,0.304,0.1225,20.21,1.732,7.649710000000001,1.3869999999999998,21.0
7287415.01,CANDIDATE,0.0,-0.8241,17.83,2.6289999999999996,0.565,0.08748,27.81,0.0,3.01619,2.7289999999999996,30.35
6924203.01,CONFIRMED,0.0,3.68,12.82,2.157,0.011000000000000001,0.1064,24.84,2.4090000000000003,6.883369999999999,2.2119999999999997,27.31
6878167.01,FALSE POSITIVE,0.0,16.32,-7.6339999999999995,113.7,0.0,0.3917,19.69,1.317,1.6679099999999998,1.2690000000000001,22.35
6863839.01,FALSE POSITIVE,0.0,0.6622,-24.59,110.3,0.0,0.126,27.82,0.09558,1.92632,1.3530000000000002,30.51
7296086.01,FALSE POSITIVE,0.0,2.086,-28.46,28.07,0.0,0.1464,25.05,-1.315,0.89074,1.8230000000000002,30.89
11599038.01,CANDIDATE,0.0,2.358,8.17,0.5959,0.11599999999999999,0.1782,12.55,1.095,7.01731,1.719,13.3
11193263.01,CONFIRMED,0.0,3.1069999999999998,22.28,5.13,0.154,0.07927000000000001,33.1,2.019,6.91135,2.2640000000000002,36.02
11027624.01,CONFIRMED,0.0,1.5530000000000002,70.98,6.147,0.469,0.045610000000000005,77.08,1.58,394.625,7.772,106.1
11032227.01,CONFIRMED,0.0,2.474,11.69,-1.2919999999999998,0.008,0.19699999999999998,17.26,0.8235,7.193039999999999,1.764,18.63
8751933.01,CONFIRMED,0.0,2.847,130.0,24.27,0.065,0.01405,214.9,2.276,86.6477,9.41,226.9
8630788.01,CONFIRMED,0.9499679070317202,2.294,49.62,14.41,0.133,0.03742,83.92,1.895,36.3374,5.294,83.84
8630788.02,CONFIRMED,0.9548637106322648,2.182,18.66,3.095,0.244,0.08909,24.71,1.739,14.6462,2.605,25.65
8630788.03,CANDIDATE,0.9999999999999956,3.4610000000000003,9.557,1.5419999999999998,0.45299999999999996,0.174,18.45,2.214,148.27200000000002,4.121,18.68
8823426.01,FALSE POSITIVE,0.0,3.448,-12.24,20.51,,0.1841,32.84,2.6719999999999997,1.50647,1.147,36.85
4070376.01,FALSE POSITIVE,0.0,13.78,409.0,100.7,0.0,0.0214,826.9,-3.096,1.6346100000000001,16.0,804.5
4078157.01,FALSE POSITIVE,0.0,11.42,81.03,26.42,0.0,0.01312,294.4,1.3980000000000001,16.0256,22.2,220.7
4164994.01,CONFIRMED,0.0,3.1919999999999997,163.2,37.47,0.0,0.01072,337.0,2.501,10.5068,9.245,333.8
4480676.01,FALSE POSITIVE,0.0,0.8619,201.4,20.51,0.0,0.00882,469.6,-12.2,0.711963,7.227,411.1
4079535.01,FALSE POSITIVE,0.0,21.52,-35.84,471.9,0.0,0.0073620000000000005,606.2,2.35,17.7272,15.03,213.9
6766634.01,CANDIDATE,0.0,3.2489999999999997,50.25,4.986000000000001,0.122,0.05262000000000001,79.74,2.6310000000000002,321.212,7.325,77.4
6774826.01,FALSE POSITIVE,0.0,2.157,5.666,34.7,0.0,0.09626,27.42,0.1199,7.13894,6.335,29.97
5652237.01,FALSE POSITIVE,0.0,2.898,-32.64,71.17,0.0,0.06214,34.61,0.5617,4.4644900000000005,3.7880000000000003,33.11
7211469.01,CONFIRMED,0.0,2.405,9.226,2.722,0.025,0.155,18.35,1.31,11.2969,1.8969999999999998,20.18
7375795.01,FALSE POSITIVE,0.9602488854863924,1.726,17.27,1.7619999999999998,,0.06448,35.86,1.652,19.3011,1.683,38.62
7375795.02,FALSE POSITIVE,0.9548350837573817,1.255,-8.681000000000001,151.0,,0.2581,14.89,0.2672,0.691659,0.5576,14.71
7255336.01,FALSE POSITIVE,0.0,2.515,583.2,33.46,0.0,0.0026550000000000002,1461.0,-151.0,1.2032100000000001,9.296,1209.0
7831264.01,CONFIRMED,0.954801857112408,2.17,58.6,4.872,0.076,0.023969999999999998,85.65,1.135,5.96871,3.589,93.0
7831264.02,CONFIRMED,0.95053078431467,2.349,16.44,1.722,0.284,0.1139,25.69,1.642,13.0714,2.6289999999999996,27.23
7802136.01,FALSE POSITIVE,0.0,28.89,877.6,222.1,,0.003544,2461.0,2.556,10.9802,21.98,2133.0
7532973.01,CONFIRMED,0.0,24.77,638.0,256.5,0.0,0.01784,1522.0,-2.62,2.14463,17.1,1522.0
9632895.01,FALSE POSITIVE,0.0,131.2,1354.0,392.0,0.0,0.01176,4301.0,3.897,27.322,21.55,3318.0
7449844.01,FALSE POSITIVE,0.0,4.13,4.822,9.634,0.0,0.022719999999999997,349.6,0.0,1.1522700000000001,75.29,77.37
8678594.01,CONFIRMED,0.953462589245591,1.814,73.97,10.41,0.013999999999999999,0.02855,120.2,1.554,133.461,11.37,118.8
8678594.02,CANDIDATE,0.9529760045804367,2.508,10.24,-1.026,0.13699999999999998,0.1868,14.24,1.5730000000000002,15.1942,3.65,16.25
8703884.01,FALSE POSITIVE,0.0,4.746,-232.5,375.0,0.0,0.04557,122.1,3.7569999999999997,14.171,4.567,100.9
8560840.01,FALSE POSITIVE,0.0,21.4,7.355,54.77,0.063,0.1232,49.23,1.239,31.9735,4.842,49.85
4076098.01,CONFIRMED,0.0,1.4080000000000001,132.9,24.77,0.0,0.01066,246.0,-0.3525,3.99011,7.856,243.6
4282872.01,CONFIRMED,0.0,3.0039999999999996,79.56,12.19,0.0,0.02541,139.0,2.086,10.0354,4.735,136.7
4639868.01,FALSE POSITIVE,0.0,1.485,596.7,82.31,0.0,0.003536,1148.0,0.7598,53.1009,20.81,1104.0
10555375.01,FALSE POSITIVE,0.0,2.27,-18.5,74.75,0.0,0.09584,28.8,0.6595,5.80181,3.987,26.51
4372768.01,FALSE POSITIVE,0.0,6.155,-54.3,60.37,0.0,0.2084,14.44,1.599,15.6403,2.394,14.96
7211221.01,CONFIRMED,0.0,2.975,17.16,5.2170000000000005,0.065,0.1275,29.15,1.348,5.62151,1.324,32.68
9451127.01,FALSE POSITIVE,0.0,58.09,837.9,335.5,0.0,0.01137,2409.0,1.933,5.1174,28.44,2071.0
9446824.01,FALSE POSITIVE,0.0,45.51,540.0,235.4,0.052000000000000005,0.01211,1821.0,1.8330000000000002,4.20233,23.67,1455.0
11356260.01,CONFIRMED,0.0,2.457,11.68,2.44,0.006999999999999999,0.1145,18.62,1.315,8.50699,1.9869999999999999,19.72
11044770.01,FALSE POSITIVE,0.0,11.07,-7.682,34.45,0.0,0.06791,35.83,1.7630000000000001,15.6087,5.794,37.29
11600889.01,CONFIRMED,0.0,3.1430000000000002,19.0,5.268,0.664,0.2461,21.1,-0.8599,0.669317,1.024,37.52
11197126.01,FALSE POSITIVE,0.0,22.77,23.89,3.4539999999999997,0.0,0.1046,28.78,1.4480000000000002,4.4945,6.188,33.05
11043167.01,CONFIRMED,0.0,3.965,13.33,3.918,0.48700000000000004,0.1721,25.53,1.744,44.9308,2.6039999999999996,26.5
8612847.01,CONFIRMED,0.0,2.427,21.62,2.69,,0.08428,33.0,1.984,14.1317,3.147,36.66
8552583.01,FALSE POSITIVE,0.0,1.6369999999999998,0.9347,25.03,0.0,0.2337,19.84,0.3196,1.06192,1.274,23.77
8547140.01,CONFIRMED,0.0,2.885,30.24,7.672000000000001,0.21,0.06787,45.47,2.019,11.4193,1.577,49.18
8519253.01,FALSE POSITIVE,0.0,11.37,-4.289,53.4,0.0,0.1426,31.76,2.546,5.938219999999999,2.438,34.22
8813698.01,CANDIDATE,0.0,3.575,79.58,13.26,0.006,0.0286,133.1,2.767,268.941,13.73,140.0
4072526.01,CONFIRMED,0.0,2.687,17.09,3.5460000000000003,0.745,0.1247,30.04,1.6269999999999998,33.1995,3.167,33.06
4150539.01,FALSE POSITIVE,0.9554008047277651,32.25,-5.002,48.19,0.0,0.1371,33.65,0.4494,8.653089999999999,4.556,36.3
4150539.02,FALSE POSITIVE,0.9554008047277933,2.665,-1.15,43.92,0.0,0.08007,34.26,0.414,8.653089999999999,4.487,37.72
4274548.01,CANDIDATE,0.0,2.0669999999999997,10.05,1.835,0.0,0.1707,21.31,1.61,6.800860000000001,2.265,23.82
4455231.01,CONFIRMED,0.9534625892455875,3.01,17.14,0.6679,0.0,0.1048,30.26,1.567,19.3058,4.428,31.85
4455231.02,CONFIRMED,0.9607689228305314,3.705,11.92,-1.479,0.001,0.1478,17.12,0.8634,56.6375,3.862,17.41
4455231.03,CONFIRMED,0.9538532725601299,2.1430000000000002,7.556,3.733,0.049,0.1531,13.95,0.9686,6.09743,2.557,14.43
8953257.01,FALSE POSITIVE,0.0,43.03,1029.0,363.0,0.0,0.009322,3036.0,0.3281,3.22178,25.12,2655.0
8971432.01,FALSE POSITIVE,0.0,1361.0,34.87,17.36,0.0,0.2915,1218.0,8.558,1.2487700000000002,11.4,1144.0
9278553.01,FALSE POSITIVE,0.0,2.9930000000000003,679.4,163.3,0.0,0.002525,1282.0,0.5646,18.6101,29.55,1244.0
9527915.01,CONFIRMED,0.0,3.253,47.48,7.0520000000000005,0.0,0.03574,84.77,3.0610000000000004,13.2217,2.775,85.12
9143254.01,FALSE POSITIVE,0.0,2.562,581.6,28.1,0.0,0.0019010000000000001,1759.0,-77.39,1.13752,15.87,1288.0
8949247.01,FALSE POSITIVE,0.0,2.845,1105.0,240.8,0.0,0.00121,2735.0,-0.5581,23.7999,34.17,2332.0
11336883.01,CONFIRMED,0.0,1.776,15.81,3.227,0.091,0.1009,27.37,1.411,7.168989999999999,1.7690000000000001,28.91
7622486.01,FALSE POSITIVE,0.944400281603043,-1.1059999999999999,495.8,124.5,0.0,0.0062439999999999996,1974.0,0.0,40.2465,98.24,1676.0
7622486.02,FALSE POSITIVE,0.9544856964800554,10.5,375.9,40.66,0.0,0.027710000000000002,738.1,-3.603,2.28,18.75,746.2
9705459.01,CANDIDATE,0.0,19.92,385.0,240.0,0.0,0.02368,844.7,-0.8995,2.48659,25.29,1524.0
8564587.01,CONFIRMED,0.9547452338390932,3.385,25.99,6.676,,0.05925,41.12,2.5639999999999996,5.72933,2.891,51.21
8564587.02,CONFIRMED,0.9560661587986581,3.497,14.68,5.625,,0.1189,21.79,0.4051,11.6091,3.2969999999999997,24.59
8631160.01,CANDIDATE,0.0,0.18,73.36,21.21,0.284,0.02035,205.1,0.1419,162.054,11.22,224.3
8806072.01,CONFIRMED,0.0,3.412,28.0,3.642,0.36,0.06009,46.18,2.1719999999999997,40.0588,3.593,47.68
4285107.01,FALSE POSITIVE,0.0,1.297,-85.08,162.5,0.0,0.1185,40.97,0.2561,2.2429900000000003,1.675,46.74
4150624.01,FALSE POSITIVE,0.9554008047277736,28.22,3.312,34.0,0.0,0.1337,28.87,0.473,8.653139999999999,4.079,32.43
4150624.02,FALSE POSITIVE,0.9554008047277893,2.1180000000000003,1.88,41.12,0.003,0.1191,29.82,0.3556,8.65306,4.213,33.25
8972058.01,CONFIRMED,0.9537497335344256,3.839,48.83,7.662000000000001,0.9470000000000001,0.05872,72.14,2.798,8.99089,2.909,80.83
8972058.02,CONFIRMED,0.9545402093722736,2.3409999999999997,9.623,4.381,0.221,0.1452,15.11,0.8607,2.40362,1.162,16.0
9346253.01,FALSE POSITIVE,0.0,42.97,634.6,128.7,0.0,0.013280000000000002,1049.0,2.6210000000000004,34.0646,15.61,1065.0
9002237.01,FALSE POSITIVE,0.0,56.05,548.0,184.1,0.019,0.014119999999999999,1435.0,1.808,4.35009,22.6,1370.0
9288786.01,FALSE POSITIVE,0.0,52.8,238.1,55.35,0.006,0.02043,510.0,7.829,1.7440900000000001,8.921,445.4
9040849.01,FALSE POSITIVE,0.0,4.7410000000000005,42.88,50.99,0.0,0.03583,83.23,2.33,4.11874,4.204,91.5
9202151.01,CANDIDATE,0.0,5.95,34.38,8.506,0.0,0.07577,58.82,4.297,1.6947299999999998,2.133,68.25
7842610.01,FALSE POSITIVE,0.0,-0.007006,10.92,331.3,0.0,0.008389,438.1,0.0,0.9719209999999999,5.843999999999999,202.9
4760746.01,FALSE POSITIVE,0.0,2.7060000000000004,88.42,21.28,0.0,0.009617,298.8,1.63,15.0681,16.99,285.9
7832356.01,CONFIRMED,0.0,2.491,144.0,34.71,0.0,0.008551999999999999,341.0,1.0290000000000001,7.88663,9.101,340.0
9643874.01,CONFIRMED,0.0,2.38,253.5,39.9,0.0,0.006402,459.3,1.003,8.02768,8.759,454.8
8583696.01,CONFIRMED,0.0,3.388,52.48,6.935,0.0,0.026510000000000002,91.0,2.537,50.2863,4.069,91.85
8804283.01,CANDIDATE,0.9534625892456066,3.5669999999999997,23.02,1.7530000000000001,0.0,0.08425,40.08,2.326,22.7902,2.908,42.78
8804283.02,CANDIDATE,0.954313515420516,2.611,7.2410000000000005,2.129,0.027999999999999997,0.23800000000000002,14.65,1.969,13.2608,1.8459999999999999,15.78
8552565.01,FALSE POSITIVE,0.0,2.66,0.7509,25.86,0.0,0.4306,23.23,-1.263,1.0619299999999998,1.651,26.79
4155328.01,CONFIRMED,0.0,2.395,34.46,9.129,0.24100000000000002,0.06896000000000001,52.61,1.983,127.834,9.658,49.54
4077526.01,CONFIRMED,0.9544416714025346,3.7289999999999996,12.06,2.627,0.20800000000000002,0.1193,22.12,2.1390000000000002,10.2187,2.823,24.8
4077526.02,CONFIRMED,0.9569688990161846,3.0380000000000003,11.51,2.7680000000000002,0.504,0.1737,18.63,2.012,15.5736,2.8760000000000003,20.36
4077526.03,CONFIRMED,0.9586025865388093,2.917,9.177999999999999,1.3,0.008,0.2887,14.22,1.5430000000000001,40.1017,2.824,15.3
4077526.04,CANDIDATE,0.9540333540912003,2.716,6.956,4.084,0.0,0.2422,11.36,0.9757,4.45817,1.692,11.99
8937021.01,FALSE POSITIVE,0.0,26.69,-17.09,72.27,0.0,0.05694,58.37,0.7875,5.66361,2.017,26.71
8935810.01,CANDIDATE,0.0,2.405,19.95,4.518,0.004,0.05476,31.01,1.517,6.23032,3.825,36.81
2441495.01,CONFIRMED,0.0,2.938,36.66,3.466,0.006,0.04258,66.14,2.503,12.4934,2.469,70.66
9455556.01,CONFIRMED,0.9543135154205463,3.112,20.09,2.339,0.03,0.09007000000000001,32.74,1.854,6.62643,2.8760000000000003,35.79
9455556.02,CONFIRMED,0.9554764902304984,1.199,11.62,2.8560000000000003,0.013999999999999999,0.1933,15.12,0.8354,3.70119,1.91,16.91
9427402.01,CANDIDATE,0.0,2.8280000000000003,14.56,8.354,0.0,0.055560000000000005,36.67,2.66,6.2470099999999995,2.221,43.36
3732821.01,CONFIRMED,0.0,2.9160000000000004,15.11,2.6430000000000002,0.0,0.126,26.28,2.313,13.7347,2.555,30.51
3962357.01,CONFIRMED,0.0,1.376,9.288,3.2,0.009000000000000001,0.1532,21.42,1.2229999999999999,14.5539,3.3560000000000003,21.72
9110357.01,FALSE POSITIVE,0.0,1.5930000000000002,-337.2,725.3,0.0,0.01824,202.3,-27.7,0.895279,6.937,48.61
8609450.01,CONFIRMED,0.953462589245577,3.378,20.39,7.013,0.083,0.0879,31.95,2.608,44.3474,2.662,34.09
8609450.02,CONFIRMED,0.9574271077563565,3.2439999999999998,20.75,3.002,0.47100000000000003,0.07206,32.73,1.994,24.8058,2.364,35.84
8609450.03,CONFIRMED,0.9530251207255396,2.952,6.66,2.762,0.02,0.2078,12.0,1.8330000000000002,13.6397,1.3730000000000002,12.77
8609450.04,CONFIRMED,0.9555330859058463,3.591,8.613,1.869,0.883,0.2821,11.26,2.398,9.22082,1.287,11.17
4243911.01,CONFIRMED,0.0,2.2680000000000002,15.82,2.5540000000000003,0.21899999999999997,0.1149,25.0,0.9937,1.92281,1.58,29.08
5177104.01,CONFIRMED,0.0,3.134,15.02,5.452999999999999,,0.09387000000000001,27.3,1.496,3.02169,1.4880000000000002,28.85
4466677.01,CONFIRMED,0.9545969889202277,3.103,15.99,3.395,0.285,0.1021,26.35,1.187,3.22297,1.661,29.54
4466677.02,CANDIDATE,0.9574271077563385,3.972,4.7219999999999995,5.175,0.307,0.2959,12.08,1.046,42.0374,1.732,12.17
4466677.03,CANDIDATE,0.9568139619312086,2.883,8.308,1.725,0.011000000000000001,0.517,7.702000000000001,0.6864,21.0119,1.3119999999999998,9.136000000000001
4135665.01,CONFIRMED,0.0,2.676,16.46,5.895,0.614,0.1229,22.69,1.5530000000000002,4.1681,2.574,24.66
9269281.01,CANDIDATE,0.0,2.6919999999999997,19.88,1.653,0.001,0.08039,33.19,1.7630000000000001,5.823519999999999,3.011,36.83
9100484.01,CANDIDATE,0.0,2.316,13.61,2.417,0.0,0.1109,23.67,2.12,8.75056,2.9219999999999997,26.6
9157908.01,FALSE POSITIVE,0.0,17.07,-20.99,76.52,0.0,0.03058,67.9,2.456,9.41474,2.024,37.85
9034103.01,CONFIRMED,0.0,2.427,13.72,0.8159,0.11699999999999999,0.09247000000000001,24.8,1.7080000000000002,7.13968,2.611,26.0
9214942.01,CONFIRMED,0.0,2.427,16.31,4.525,0.0,0.1283,26.41,1.489,18.7546,1.821,28.81
3858704.01,FALSE POSITIVE,0.0,3.3960000000000004,-79.58,156.5,0.0,0.08166,30.41,0.09545,3.00359,2.807,35.57
3749134.01,CONFIRMED,0.0,1.8880000000000001,7.58,4.7,0.31,0.1767,15.95,1.168,11.3013,2.108,16.91
3556220.01,FALSE POSITIVE,0.0,0.66,-19.14,123.2,0.0,0.08415,19.09,-0.6483,0.7966949999999999,0.9962,16.22
3660924.01,CONFIRMED,0.0,1.5290000000000001,13.12,3.0589999999999997,0.0,0.1314,14.71,0.8473,4.24158,1.66,15.89
3939150.01,CONFIRMED,0.9523532664857653,2.099,21.75,6.7170000000000005,0.0,0.07649,37.07,1.5730000000000002,17.3242,3.259,39.59
3939150.02,CONFIRMED,0.9545214042184029,2.9019999999999997,15.69,6.778,0.273,0.09357,29.76,1.97,33.0063,3.551,31.12
8628758.01,CONFIRMED,0.9553121789359035,1.855,27.21,6.347,0.094,0.07328,42.9,1.555,14.3746,2.204,47.33
8628758.02,CONFIRMED,0.9568617536428328,3.3739999999999997,11.24,4.375,0.254,0.1434,16.25,1.403,9.65198,1.287,17.32
8509361.01,FALSE POSITIVE,0.0,4.007,-113.5,278.8,0.0,0.09247000000000001,31.31,0.9003,6.09909,3.3930000000000002,32.89
8742590.01,CANDIDATE,0.0,2.9939999999999998,8.102,3.278,0.004,0.1744,17.37,1.2830000000000001,49.4782,2.175,19.53
8822366.01,CONFIRMED,0.0,2.6260000000000003,26.46,0.6936,0.177,0.06279,43.23,2.506,30.8641,2.9730000000000003,47.25
4386059.01,FALSE POSITIVE,0.0,2.0,-36.84,68.0,,0.1095,18.18,1.0590000000000002,2.90055,2.068,19.56
4650674.01,CONFIRMED,0.0,2.358,13.71,5.114,0.512,0.09759,24.76,1.3630000000000002,4.51433,2.119,25.36
4275721.01,CONFIRMED,0.9545509481898975,2.9810000000000003,16.05,1.796,0.0,0.1464,21.19,1.455,3.77359,1.5019999999999998,24.12
4275721.02,CONFIRMED,0.9550329376978866,2.379,13.16,2.369,0.0,0.1133,21.61,1.518,8.18184,1.9180000000000001,24.03
8874090.01,CONFIRMED,0.954313515420536,1.83,16.2,1.5330000000000001,0.701,0.1689,21.39,1.577,13.3239,1.4480000000000002,23.38
8874090.02,CANDIDATE,0.9546687410108744,2.958,5.5120000000000005,-0.2404,0.7909999999999999,0.2651,10.13,2.252,18.9063,1.19,10.73
11666881.01,CONFIRMED,0.0,4.086,61.35,12.5,0.48200000000000004,0.05107,85.99,2.197,4.91956,3.139,103.4
9264949.01,CONFIRMED,0.0,2.532,12.83,3.6860000000000004,0.105,0.11,21.22,1.7519999999999998,11.4191,3.035,21.98
9271752.01,CONFIRMED,0.0,2.281,30.78,4.113,0.281,0.05712999999999999,47.53,1.599,11.3611,2.7710000000000004,52.31
9150827.01,CANDIDATE,0.0,3.324,10.63,3.443,0.588,0.1417,25.62,1.848,14.5341,1.4,27.42
3839488.01,CONFIRMED,0.0,2.984,16.75,3.775,0.258,0.07118,29.53,2.02,11.1312,2.502,31.92
3542588.01,FALSE POSITIVE,0.0,2.254,-29.45,47.99,0.0,0.1078,23.22,1.3769999999999998,3.47149,1.271,24.47
