# Kepler ID, Theta 1, Theta 2
006431670,0.000,0.295
004824268,0.000,0.281
009834257,0.000,0.278
010068383,0.000,0.274
008414914,0.000,0.289
007458433,0.000,0.360
011805075,0.000,0.277
009552608,0.000,0.274
008474892,0.000,0.282
003248033,0.000,0.314
007122259,0.000,0.289
011521048,0.000,0.274
006267425,0.000,0.276
007021177,0.000,0.291
006960487,0.000,0.278
011499263,0.000,0.279
010395543,0.000,0.378
004861736,0.000,0.285
006948815,0.000,0.292
003544694,0.000,0.279
003542574,0.000,0.274
010091110,0.000,0.274
009101279,0.000,0.316
009210823,0.000,0.291
003865298,0.000,0.291
005534814,0.000,0.273
009597411,0.000,0.274
008552607,0.000,0.354
008718273,0.000,0.275
008868907,0.000,0.284
008668810,0.000,0.295
007374746,0.000,0.287
007987086,0.000,0.280
009108058,0.000,0.295
010798605,0.000,0.278
005988031,0.000,0.347
006066403,0.000,0.358
003858917,0.000,0.274
004659255,0.000,0.278
006628237,0.000,0.276
007115291,0.000,0.278
003230787,0.000,0.279
004037428,0.000,0.274
005303557,0.000,0.341
006891637,0.000,0.292
005895588,0.000,0.355
010090219,0.000,0.352
009101400,0.000,0.282
010019399,0.000,0.273
004769799,0.000,0.278
006312534,0.000,0.305
004544571,0.000,0.367
011558882,0.000,0.278
010341905,0.000,0.347
009574614,0.000,0.275
010125352,0.000,0.273
005307858,0.000,0.345
005308663,0.000,0.327
005529643,0.000,0.354
008046659,0.000,0.274
009899280,0.000,0.318
006057684,0.000,0.360
005023956,0.000,0.291
009115681,0.000,0.290
008153568,0.000,0.291
008167938,0.000,0.367
008678664,0.000,0.274
008167978,0.000,0.276
008168581,0.000,0.288
005015913,0.000,0.278
010227863,0.000,0.336
004049124,0.000,0.279
007380829,0.000,0.320
009655129,0.000,0.291
002987433,0.000,0.275
003345675,0.000,0.288
003832716,0.000,0.289
008453211,0.000,0.340
003248019,0.000,0.278
010153011,0.000,0.276
008043714,0.000,0.296
005467124,0.000,0.344
008460600,0.000,0.441
009291629,0.000,0.445
007914906,0.000,0.276
003228804,0.000,0.357
002970804,0.000,0.361
008019043,0.000,0.274
009282687,0.000,0.306
004035675,0.000,0.274
009641018,0.000,0.329
005024482,0.000,0.314
010487119,0.000,0.281
005858519,0.000,0.284
008023317,0.000,0.277
010593759,0.000,0.275
005036966,0.000,0.278
008121067,0.000,0.316
004952341,0.000,0.297
011342573,0.000,0.278
009899483,0.000,0.346
003003991,0.000,0.294
008458207,0.000,0.441
009907505,0.000,0.284
008581232,0.000,0.297
006665223,0.000,0.277
005650314,0.000,0.284
011975363,0.000,0.295
010879213,0.000,0.283
009674592,0.000,0.285
012207117,0.000,0.367
004914399,0.000,0.337
009674592,0.000,0.300
005980354,0.000,0.353
011761199,0.000,0.289
006891543,0.000,0.361
008580438,0.000,0.336
008935352,0.000,0.280
006387450,0.000,0.309
002997455,0.000,0.282
006629332,0.000,0.273
006621116,0.000,0.280
006620003,0.000,0.275
008264097,0.000,0.279
006960446,0.000,0.284
008655458,0.000,0.306
008780968,0.000,0.287
008695779,0.000,0.274
008256044,0.000,0.277
007220322,0.000,0.353
006847018,0.000,0.275
005866104,0.000,0.277
010924853,0.000,0.276
006545358,0.000,0.293
006390824,0.000,0.352
008302302,0.000,0.316
010581918,0.000,0.340
008453214,0.000,0.299
005565486,0.000,0.289
008780959,0.000,0.295
005215700,0.000,0.295
007708193,0.000,0.278
003971315,0.000,0.278
012459731,0.000,0.280
006044553,0.000,0.352
006507433,0.000,0.314
006148271,0.000,0.291
006933781,0.000,0.278
003547315,0.000,0.277
002166200,0.000,0.282
010275880,0.000,0.284
009655858,0.000,0.275
004386047,0.000,0.288
001575690,0.000,0.274
007129465,0.000,0.287
011724210,0.000,0.275
008256453,0.000,0.341
003852258,0.000,0.273
004579321,0.000,0.283
003831911,0.000,0.272
006312521,0.000,0.282
004840327,0.000,0.277
005308419,0.000,0.324
011867071,0.000,0.276
005771719,0.000,0.362
003654950,0.000,0.280
004144231,0.000,0.275
010728219,0.000,0.277
006182019,0.000,0.293
006150977,0.000,0.273
005024450,0.000,0.277
005467126,0.000,0.299
010228942,0.000,0.281
012508335,0.000,0.276
003324644,0.000,0.367
006387887,0.000,0.314
005039441,0.000,0.279
005034333,0.000,0.316
004990977,0.000,0.274
004826439,0.000,0.300
006146418,0.000,0.275
006128027,0.000,0.273
009655419,0.000,0.274
005649956,0.000,0.281
006117415,0.000,0.274
005961350,0.000,0.274
010735988,0.000,0.309
005795648,0.000,0.275
005643492,0.000,0.277
004058169,0.000,0.278
003973549,0.000,0.342
010973583,0.000,0.273
011099351,0.000,0.273
010005758,0.000,0.296
004178389,0.000,0.275
009839081,0.000,0.275
006209347,0.000,0.276
006525196,0.000,0.284
006268722,0.000,0.274
006301030,0.000,0.298
005565261,0.000,0.300
007219906,0.000,0.275
004365461,0.000,0.281
012062667,0.000,0.273
007257373,0.000,0.291
007295570,0.000,0.276
010601549,0.000,0.278
004276114,0.000,0.274
002305543,0.000,0.284
007362852,0.000,0.287
009164836,0.000,0.278
002165352,0.000,0.362
010483644,0.000,0.274
002010607,0.000,0.348
006543674,0.000,0.300
006527229,0.000,0.289
008111381,0.000,0.274
008053552,0.000,0.275
009940565,0.000,0.274
006634112,0.000,0.274
004253860,0.000,0.273
005738698,0.000,0.291
010385682,0.000,0.295
001725193,0.000,0.281
005768927,0.000,0.274
006606934,0.000,0.278
002309910,0.000,0.362
008081482,0.000,0.336
009963461,0.000,0.336
011147460,0.000,0.277
007918172,0.000,0.316
012644769,0.000,0.277
007436177,0.000,0.280
010651816,0.000,0.361
004544572,0.000,0.361
007537945,0.000,0.300
007593110,0.000,0.274
007624297,0.000,0.284
008332986,0.000,0.274
007695093,0.000,0.279
005952366,0.000,0.318
010724569,0.000,0.355
011546211,0.000,0.272
007749318,0.000,0.276
009898364,0.000,0.273
005629985,0.000,0.326
004144236,0.000,0.282
004761060,0.000,0.357
005817566,0.000,0.281
006699562,0.000,0.276
005565497,0.000,0.278
008552587,0.000,0.353
005450814,0.000,0.273
005306720,0.000,0.274
005110423,0.000,0.278
004913000,0.000,0.284
004150390,0.000,0.278
011252617,0.000,0.278
004732015,0.000,0.300
004832197,0.000,0.276
006784887,0.000,0.281
004678873,0.000,0.300
008098728,0.000,0.273
009767392,0.000,0.295
011607193,0.000,0.274
007543649,0.000,0.296
010602291,0.000,0.274
006058614,0.000,0.274
009724993,0.000,0.277
008620565,0.000,0.292
004474645,0.000,0.323
004459068,0.000,0.274
006891512,0.000,0.295
005479717,0.000,0.351
009282769,0.000,0.292
005597970,0.000,0.294
007770450,0.000,0.360
008444552,0.000,0.283
007838655,0.000,0.280
008223328,0.000,0.277
006279974,0.000,0.314
008127607,0.000,0.323
007458309,0.000,0.362
009899414,0.000,0.362
009576197,0.000,0.441
009549472,0.000,0.277
009479460,0.000,0.306
009579499,0.000,0.277
009471755,0.000,0.318
010874226,0.000,0.275
006227560,0.000,0.278
004663185,0.000,0.277
008494410,0.000,0.274
004544620,0.000,0.336
005467102,0.000,0.284
010095484,0.000,0.291
010710755,0.000,0.336
008047283,0.000,0.316
008543279,0.000,0.273
010735519,0.000,0.500
003836509,0.000,0.649
010935310,0.000,0.280
007840035,0.000,0.275
006863161,0.000,0.343
011021252,0.000,0.273
009775475,0.000,0.278
008621353,0.000,0.287
002437488,0.000,0.273
009786017,0.000,0.292
003836399,0.000,0.294
005199426,0.000,0.274
007620660,0.000,0.341
006934587,0.000,0.289
005649833,0.000,0.343
009896435,0.000,0.283
008937019,0.000,0.274
008620561,0.000,0.295
006314185,0.000,0.316
005021174,0.000,0.281
008197761,0.000,0.273
006233573,0.000,0.318
003114667,0.000,0.300
007174349,0.000,0.273
002309587,0.000,0.284
011667548,0.000,0.344
002707097,0.000,0.340
008912730,0.000,0.314
004275739,0.000,0.276
002161623,0.000,0.306
008949316,0.000,0.287
007289165,0.000,0.296
008095099,0.000,0.289
008848271,0.000,0.275
005481426,0.000,0.282
006543683,0.000,0.287
008462258,0.000,0.287
008737796,0.000,0.340
002445134,0.000,0.278
011456382,0.000,0.356
005513866,0.000,0.354
007357531,0.000,0.273
005113146,0.000,0.279
005130563,0.000,0.354
007695087,0.000,0.276
005903301,0.000,0.277
004751083,0.000,0.275
009715939,0.000,0.275
008616873,0.000,0.328
008620565,0.000,0.353
008560285,0.000,0.275
008488878,0.000,0.291
008801343,0.000,0.441
006309307,0.000,0.315
008223568,0.000,0.360
003340313,0.000,0.280
012062660,0.000,0.281
004935914,0.000,0.273
002167890,0.000,0.277
010341917,0.000,0.354
004356766,0.000,0.293
009591070,0.000,0.360
011769146,0.000,0.445
003232859,0.000,0.272
011812199,0.000,0.275
005263802,0.000,0.283
005817986,0.000,0.354
008589731,0.000,0.280
011401845,0.000,0.306
011826400,0.000,0.441
002309719,0.000,0.276
005790807,0.000,0.438
011200767,0.000,0.274
012010534,0.000,0.292
010351767,0.000,0.340
005636642,0.000,0.277
007877818,0.000,0.275
003098197,0.000,0.280
009343862,0.000,0.306
007866921,0.000,0.277
004263529,0.000,0.317
007376490,0.000,0.282
009892471,0.000,0.276
005130740,0.000,0.277
011303811,0.000,0.300
009777087,0.000,0.278
009892856,0.000,0.330
011231334,0.000,0.291
005816811,0.000,0.291
008487748,0.000,0.338
003337351,0.000,0.284
008240123,0.000,0.367
008892910,0.000,0.277
009053086,0.000,0.353
004150611,0.000,0.274
004909707,0.000,0.318
010341831,0.000,0.355
004247807,0.000,0.284
008517303,0.000,0.288
003848919,0.000,0.306
003228824,0.000,0.345
010275766,0.000,0.329
008506766,0.000,0.274
005738506,0.000,0.291
009596089,0.000,0.275
002446623,0.000,0.284
005899544,0.000,0.275
008176650,0.000,0.441
009777090,0.000,0.291
007661409,0.000,0.352
008494783,0.000,0.362
010383696,0.000,0.283
005215251,0.000,0.362
003859363,0.000,0.367
006716021,0.000,0.279
006145939,0.000,0.278
010083623,0.000,0.303
006286155,0.000,0.281
003327992,0.000,0.300
009411317,0.000,0.279
003338674,0.000,0.316
003338660,0.000,0.340
009418619,0.000,0.282
005036537,0.000,0.296
011241814,0.000,0.277
010491544,0.000,0.277
005181804,0.000,0.274
005193384,0.000,0.286
005649206,0.000,0.294
009532123,0.000,0.275
010407221,0.000,0.317
009664215,0.000,0.278
009110357,0.000,0.316
006139220,0.000,0.278
005215980,0.000,0.353
005535890,0.000,0.316
007296094,0.000,0.277
008906045,0.000,0.367
007750740,0.000,0.284
004996558,0.000,0.360
008127648,0.000,0.274
002437060,0.000,0.280
005653849,0.000,0.336
009532421,0.000,0.273
008984706,0.000,0.287
002576107,0.000,0.278
006363494,0.000,0.278
005546277,0.000,0.300
009221398,0.000,0.285
008258160,0.000,0.280
009752982,0.000,0.533
009214712,0.000,0.279
003459199,0.000,0.272
006066379,0.000,0.295
003097352,0.000,0.292
006531496,0.000,0.278
005816806,0.000,0.278
003439031,0.000,0.291
006866228,0.000,0.275
011548140,0.000,0.282
007199774,0.000,0.276
005529738,0.000,0.341
007422883,0.000,0.274
003449540,0.000,0.300
005020044,0.000,0.341
012367464,0.000,0.274
012470041,0.000,0.274
009049673,0.000,0.326
005475736,0.000,0.283
005471606,0.000,0.353
010747445,0.000,0.274
008365739,0.000,0.367
010735331,0.000,0.274
012216706,0.000,0.299
003231120,0.000,0.279
002441161,0.000,0.279
008052474,0.000,0.275
004666008,0.000,0.332
008552565,0.000,0.345
011858741,0.000,0.279
003335813,0.000,0.281
008299947,0.000,0.291
002449090,0.000,0.282
003838496,0.000,0.284
002438490,0.000,0.280
009451127,0.000,0.292
002558370,0.000,0.359
004639868,0.000,0.285
009714358,0.000,0.280
004075067,0.000,0.281
009291378,0.000,0.301
007220320,0.000,0.359
007449844,0.000,0.286
009632895,0.000,0.441
010268903,0.000,0.326
007802136,0.000,0.306
007255336,0.000,0.272
010139305,0.000,0.283
007008149,0.000,0.341
002719873,0.000,0.279
004079535,0.000,0.336
004480676,0.000,0.290
004372765,0.000,0.288
008559589,0.000,0.278
008823426,0.000,0.333
005435816,0.000,0.278
004677282,0.000,0.326
008043052,0.000,0.283
010288922,0.000,0.282
008552583,0.000,0.350
005652260,0.000,0.284
012405950,0.000,0.275
011357192,0.000,0.273
010259029,0.000,0.282
002854948,0.000,0.340
004760746,0.000,0.276
007830637,0.000,0.275
007842610,0.000,0.273
006314173,0.000,0.316
008958035,0.000,0.309
009002237,0.000,0.274
005130380,0.000,0.441
007838906,0.000,0.283
007770471,0.000,0.316
006470516,0.000,0.295
008590780,0.000,0.291
010661718,0.000,0.339
011607176,0.000,0.367
009592579,0.000,0.301
008588377,0.000,0.319
009641008,0.000,0.325
007622486,0.000,0.275
012506351,0.000,0.278
007940533,0.000,0.441
008949247,0.000,0.278
009143254,0.000,0.278
009278553,0.000,0.278
008971432,0.000,0.295
008953257,0.000,0.277
005527172,0.000,0.336
004070376,-1.000,0.332
